,I,T,J,Pjt,Bi,Pr(j),Yit0,Yit1,Yit2
40,2,1,1,0.649646292998,-1.59549628573,0.221286464662,1,0,0
41,2,1,2,0.873489435721,-1.59549628573,0.154828364805,1,0,0
42,2,2,1,0.864941629066,-1.59549628573,0.177414403236,1,0,0
43,2,2,2,1.12387796677,-1.59549628573,0.117372928905,1,0,0
44,2,3,1,1.72354478883,-1.59549628573,0.0408134642336,0,0,1
45,2,3,2,0.431250434246,-1.59549628573,0.320814436164,0,0,1
46,2,4,1,0.543296104807,-1.59549628573,0.278687677479,1,0,0
47,2,4,2,1.5247543395,-1.59549628573,0.0582170781779,1,0,0
48,2,5,1,1.8129267732,-1.59549628573,0.0472684335696,1,0,0
49,2,5,2,1.34282546238,-1.59549628573,0.100071767306,1,0,0
50,2,6,1,1.26388607117,-1.59549628573,0.101662647931,1,0,0
51,2,6,2,1.08784952628,-1.59549628573,0.134629372241,1,0,0
52,2,7,1,1.2697330718,-1.59549628573,0.0921545831678,1,0,0
53,2,7,2,0.756270868155,-1.59549628573,0.209075296539,1,0,0
54,2,8,1,0.540180728247,-1.59549628573,0.24216143531,0,1,0
55,2,8,2,0.71060234842,-1.59549628573,0.184508868452,0,1,0
56,2,9,1,0.687078389734,-1.59549628573,0.207707829156,0,0,1
57,2,9,2,0.810245955645,-1.59549628573,0.170650743255,0,0,1
58,2,10,1,1.39053945171,-1.59549628573,0.0801014270861,1,0,0
59,2,10,2,0.871310110383,-1.59549628573,0.183409646347,1,0,0
60,2,11,1,1.55178057843,-1.59549628573,0.0652909591317,0,1,0
61,2,11,2,0.996799346707,-1.59549628573,0.158273424041,0,1,0
62,2,12,1,1.35866293656,-1.59549628573,0.0888657159483,1,0,0
63,2,12,2,1.09854104859,-1.59549628573,0.134578803468,1,0,0
64,2,13,1,1.16494522385,-1.59549628573,0.103813136729,1,0,0
65,2,13,2,0.665796665784,-1.59549628573,0.230207756704,1,0,0
66,2,14,1,1.58982565658,-1.59549628573,0.0618322960948,1,0,0
67,2,14,2,1.00640859414,-1.59549628573,0.15684617918,1,0,0
68,2,15,1,0.831662707512,-1.59549628573,0.16509320382,1,0,0
69,2,15,2,0.673137440796,-1.59549628573,0.212605143789,1,0,0
70,2,16,1,0.712920636228,-1.59549628573,0.210443804512,1,0,0
71,2,16,2,0.999511621255,-1.59549628573,0.133214925271,1,0,0
72,2,17,1,1.13941469909,-1.59549628573,0.114169103543,0,1,0
73,2,17,2,0.844900074778,-1.59549628573,0.182651086706,0,1,0
74,2,18,1,1.08892308663,-1.59549628573,0.112461929033,1,0,0
75,2,18,2,0.592044620776,-1.59549628573,0.248485005208,1,0,0
76,2,19,1,0.945255025353,-1.59549628573,0.162260696647,0,0,1
77,2,19,2,1.22052796018,-1.59549628573,0.104585752739,0,0,1
78,2,20,1,1.62699599196,-1.59549628573,0.055863764282,0,0,1
79,2,20,2,0.843154083855,-1.59549628573,0.195104009616,0,0,1
80,3,1,1,0.649646292998,-2.3515039706,0.161340694251,1,0,0
81,3,1,2,0.873489435721,-2.3515039706,0.0953114741405,1,0,0
82,3,2,1,0.864941629066,-2.3515039706,0.108838819883,0,1,0
83,3,2,2,1.12387796677,-2.3515039706,0.0592033569153,0,1,0
84,3,3,1,1.72354478883,-2.3515039706,0.0125871105556,1,0,0
85,3,3,2,0.431250434246,-2.3515039706,0.262830312563,1,0,0
86,3,4,1,0.543296104807,-2.3515039706,0.213339940593,1,0,0
87,3,4,2,1.5247543395,-2.3515039706,0.0212208443539,1,0,0
88,3,5,1,1.8129267732,-2.3515039706,0.0133243218902,1,0,0
89,3,5,2,1.34282546238,-2.3515039706,0.0402470286063,1,0,0
90,3,6,1,1.26388607117,-2.3515039706,0.0453630529945,1,0,0
91,3,6,2,1.08784952628,-2.3515039706,0.0686244302425,1,0,0
92,3,7,1,1.2697330718,-2.3515039706,0.0414133661106,1,0,0
93,3,7,2,0.756270868155,-2.3515039706,0.138519636071,1,0,0
94,3,8,1,0.540180728247,-2.3515039706,0.191149164286,0,0,1
95,3,8,2,0.71060234842,-2.3515039706,0.128035423482,0,0,1
96,3,9,1,0.687078389734,-2.3515039706,0.147497266127,1,0,0
97,3,9,2,0.810245955645,-2.3515039706,0.110407782011,1,0,0
98,3,10,1,1.39053945171,-2.3515039706,0.0325753004163,1,0,0
99,3,10,2,0.871310110383,-2.3515039706,0.110445722705,1,0,0
100,3,11,1,1.55178057843,-2.3515039706,0.0231885410053,1,0,0
101,3,11,2,0.996799346707,-2.3515039706,0.0855155990627,1,0,0
102,3,12,1,1.35866293656,-2.3515039706,0.0366955161117,1,0,0
103,3,12,2,1.09854104859,-2.3515039706,0.067648976368,1,0,0
104,3,13,1,1.16494522385,-2.3515039706,0.0507321152999,1,0,0
105,3,13,2,0.665796665784,-2.3515039706,0.164072592015,1,0,0
106,3,14,1,1.58982565658,-2.3515039706,0.0212870259278,1,0,0
107,3,14,2,1.00640859414,-2.3515039706,0.0839318629725,1,0,0
108,3,15,1,0.831662707512,-2.3515039706,0.105038439868,1,0,0
109,3,15,2,0.673137440796,-2.3515039706,0.152490023046,1,0,0
110,3,16,1,0.712920636228,-2.3515039706,0.145853977719,1,0,0
111,3,16,2,0.999511621255,-2.3515039706,0.0743427479927,1,0,0
112,3,17,1,1.13941469909,-2.3515039706,0.0569014178442,1,0,0
113,3,17,2,0.844900074778,-2.3515039706,0.113735157688,1,0,0
114,3,18,1,1.08892308663,-2.3515039706,0.0582731891548,1,0,0
115,3,18,2,0.592044620776,-2.3515039706,0.18745780792,1,0,0
116,3,19,1,0.945255025353,-2.3515039706,0.0929684810733,1,0,0
117,3,19,2,1.22052796018,-2.3515039706,0.0486647584951,1,0,0
118,3,20,1,1.62699599196,-2.3515039706,0.0188004335998,1,0,0
119,3,20,2,0.843154083855,-2.3515039706,0.118757938667,1,0,0
120,4,1,1,0.649646292998,-1.29161865849,0.246111766928,1,0,0
121,4,1,2,0.873489435721,-1.29161865849,0.184318601502,1,0,0
122,4,2,1,0.864941629066,-1.29161865849,0.209558323628,1,0,0
123,4,2,2,1.12387796677,-1.29161865849,0.14998796985,1,0,0
124,4,3,1,1.72354478883,-1.29161865849,0.0642181997931,0,0,1
125,4,3,2,0.431250434246,-1.29161865849,0.340848520451,0,0,1
126,4,4,1,0.543296104807,-1.29161865849,0.303147051537,1,0,0
127,4,4,2,1.5247543395,-1.29161865849,0.0853318896853,1,0,0
128,4,5,1,1.8129267732,-1.29161865849,0.0755673159839,0,0,1
129,4,5,2,1.34282546238,-1.29161865849,0.138686430057,0,0,1
130,4,6,1,1.26388607117,-1.29161865849,0.135653246425,1,0,0
131,4,6,2,1.08784952628,-1.29161865849,0.170285094204,1,0,0
132,4,7,1,1.2697330718,-1.29161865849,0.123514516999,0,1,0
133,4,7,2,0.756270868155,-1.29161865849,0.239740253069,0,1,0
134,4,8,1,0.540180728247,-1.29161865849,0.262359480378,1,0,0
135,4,8,2,0.71060234842,-1.29161865849,0.210523204337,1,0,0
136,4,9,1,0.687078389734,-1.29161865849,0.233544728152,0,1,0
137,4,9,2,0.810245955645,-1.29161865849,0.199195765574,0,1,0
138,4,10,1,1.39053945171,-1.29161865849,0.111342711689,0,1,0
139,4,10,2,0.871310110383,-1.29161865849,0.21773075764,0,1,0
140,4,11,1,1.55178057843,-1.29161865849,0.0955211901115,1,0,0
141,4,11,2,0.996799346707,-1.29161865849,0.195619651994,1,0,0
142,4,12,1,1.35866293656,-1.29161865849,0.1222190578,1,0,0
143,4,12,2,1.09854104859,-1.29161865849,0.171022183195,1,0,0
144,4,13,1,1.16494522385,-1.29161865849,0.134987769938,1,0,0
145,4,13,2,0.665796665784,-1.29161865849,0.257210231587,1,0,0
146,4,14,1,1.58982565658,-1.29161865849,0.0915812258687,1,0,0
147,4,14,2,1.00640859414,-1.29161865849,0.194567404638,1,0,0
148,4,15,1,0.831662707512,-1.29161865849,0.193992176046,1,0,0
149,4,15,2,0.673137440796,-1.29161865849,0.238071731454,1,0,0
150,4,16,1,0.712920636228,-1.29161865849,0.237983479033,0,0,1
151,4,16,2,0.999511621255,-1.29161865849,0.164356030393,0,0,1
152,4,17,1,1.13941469909,-1.29161865849,0.146639199871,0,1,0
153,4,17,2,0.844900074778,-1.29161865849,0.214514155898,0,1,0
154,4,18,1,1.08892308663,-1.29161865849,0.14323793438,1,0,0
155,4,18,2,0.592044620776,-1.29161865849,0.272131286781,1,0,0
156,4,19,1,0.945255025353,-1.29161865849,0.19642283664,1,0,0
157,4,19,2,1.22052796018,-1.29161865849,0.137651070225,1,0,0
158,4,20,1,1.62699599196,-1.29161865849,0.0838198045948,0,1,0
159,4,20,2,0.843154083855,-1.29161865849,0.230694458625,0,1,0
160,5,1,1,0.649646292998,-1.48881523406,0.230035225284,1,0,0
161,5,1,2,0.873489435721,-1.48881523406,0.164839351061,1,0,0
162,5,2,1,0.864941629066,-1.48881523406,0.188512632852,0,1,0
163,5,2,2,1.12387796677,-1.48881523406,0.128208347849,0,1,0
164,5,3,1,1.72354478883,-1.48881523406,0.0479331370974,0,0,1
165,5,3,2,0.431250434246,-1.48881523406,0.328256260274,0,0,1
166,5,4,1,0.543296104807,-1.48881523406,0.287577859555,1,0,0
167,5,4,2,1.5247543395,-1.48881523406,0.0667052505028,1,0,0
168,5,5,1,1.8129267732,-1.48881523406,0.0559281661669,1,0,0
169,5,5,2,1.34282546238,-1.48881523406,0.112613557596,1,0,0
170,5,6,1,1.26388607117,-1.48881523406,0.112812748072,1,0,0
171,5,6,2,1.08784952628,-1.48881523406,0.1466157527,1,0,0
172,5,7,1,1.2697330718,-1.48881523406,0.102356064373,1,0,0
173,5,7,2,0.756270868155,-1.48881523406,0.219841737522,1,0,0
174,5,8,1,0.540180728247,-1.48881523406,0.249322001874,1,0,0
175,5,8,2,0.71060234842,-1.48881523406,0.193449972099,1,0,0
176,5,9,1,0.687078389734,-1.48881523406,0.216741230372,1,0,0
177,5,9,2,0.810245955645,-1.48881523406,0.180427747491,1,0,0
178,5,10,1,1.39053945171,-1.48881523406,0.0901454025815,1,0,0
179,5,10,2,0.871310110383,-1.48881523406,0.195285092612,1,0,0
180,5,11,1,1.55178057843,-1.48881523406,0.0748370669485,1,0,0
181,5,11,2,0.996799346707,-1.48881523406,0.170985340044,1,0,0
182,5,12,1,1.35866293656,-1.48881523406,0.0996769820068,1,0,0
183,5,12,2,1.09854104859,-1.48881523406,0.146820126354,1,0,0
184,5,13,1,1.16494522385,-1.48881523406,0.114051255664,1,0,0
185,5,13,2,0.665796665784,-1.48881523406,0.239795849852,1,0,0
186,5,14,1,1.58982565658,-1.48881523406,0.0711821897497,1,0,0
187,5,14,2,1.00640859414,-1.48881523406,0.169667875655,1,0,0
188,5,15,1,0.831662707512,-1.48881523406,0.174960836005,0,1,0
189,5,15,2,0.673137440796,-1.48881523406,0.221534201621,0,1,0
190,5,16,1,0.712920636228,-1.48881523406,0.220113681014,1,0,0
191,5,16,2,0.999511621255,-1.48881523406,0.143661971557,1,0,0
192,5,17,1,1.13941469909,-1.48881523406,0.12492969602,0,1,0
193,5,17,2,0.844900074778,-1.48881523406,0.193684201726,0,1,0
194,5,18,1,1.08892308663,-1.48881523406,0.122629910134,1,0,0
195,5,18,2,0.592044620776,-1.48881523406,0.256962764297,1,0,0
196,5,19,1,0.945255025353,-1.48881523406,0.173951913505,1,0,0
197,5,19,2,1.22052796018,-1.48881523406,0.115462795704,1,0,0
198,5,20,1,1.62699599196,-1.48881523406,0.0645826209654,1,0,0
199,5,20,2,0.843154083855,-1.48881523406,0.20746053383,1,0,0
200,6,1,1,0.649646292998,-1.67096089995,0.215101253386,1,0,0
201,6,1,2,0.873489435721,-1.67096089995,0.14797979202,1,0,0
202,6,2,1,0.864941629066,-1.67096089995,0.169726599135,1,0,0
203,6,2,2,1.12387796677,-1.67096089995,0.110114023499,1,0,0
204,6,3,1,1.72354478883,-1.67096089995,0.0363906974617,1,0,0
205,6,3,2,0.431250434246,-1.67096089995,0.315351066628,1,0,0
206,6,4,1,0.543296104807,-1.67096089995,0.272263453126,1,0,0
207,6,4,2,1.5247543395,-1.67096089995,0.0528148203666,1,0,0
208,6,5,1,1.8129267732,-1.67096089995,0.0418814587784,1,0,0
209,6,5,2,1.34282546238,-1.67096089995,0.0918690438997,1,0,0
210,6,6,1,1.26388607117,-1.67096089995,0.0942867149956,1,0,0
211,6,6,2,1.08784952628,-1.67096089995,0.126531398009,1,0,0
212,6,7,1,1.2697330718,-1.67096089995,0.0854446792345,0,0,1
213,6,7,2,0.756270868155,-1.67096089995,0.20151108775,0,0,1
214,6,8,1,0.540180728247,-1.67096089995,0.237065317721,0,1,0
215,6,8,2,0.71060234842,-1.67096089995,0.178317887361,0,1,0
216,6,9,1,0.687078389734,-1.67096089995,0.201364131792,0,0,1
217,6,9,2,0.810245955645,-1.67096089995,0.163908227579,0,0,1
218,6,10,1,1.39053945171,-1.67096089995,0.0735675615346,0,1,0
219,6,10,2,0.871310110383,-1.67096089995,0.175180367754,0,1,0
220,6,11,1,1.55178057843,-1.67096089995,0.0591815598891,1,0,0
221,6,11,2,0.996799346707,-1.67096089995,0.149599532932,1,0,0
222,6,12,1,1.35866293656,-1.67096089995,0.0817897693731,1,0,0
223,6,12,2,1.09854104859,-1.67096089995,0.126318395882,1,0,0
224,6,13,1,1.16494522385,-1.67096089995,0.0970184366354,0,0,1
225,6,13,2,0.665796665784,-1.67096089995,0.223398853067,0,0,1
226,6,14,1,1.58982565658,-1.67096089995,0.0558731803554,0,0,1
227,6,14,2,1.00640859414,-1.67096089995,0.14810945863,0,0,1
228,6,15,1,0.831662707512,-1.67096089995,0.158307104378,0,1,0
229,6,15,2,0.673137440796,-1.67096089995,0.206319588567,0,1,0
230,6,16,1,0.712920636228,-1.67096089995,0.203636575854,1,0,0
231,6,16,2,0.999511621255,-1.67096089995,0.126147843969,1,0,0
232,6,17,1,1.13941469909,-1.67096089995,0.106975651494,1,0,0
233,6,17,2,0.844900074778,-1.67096089995,0.174989097873,1,0,0
234,6,18,1,1.08892308663,-1.67096089995,0.10567479833,1,0,0
235,6,18,2,0.592044620776,-1.67096089995,0.242410101582,1,0,0
236,6,19,1,0.945255025353,-1.67096089995,0.154231623763,0,1,0
237,6,19,2,1.22052796018,-1.67096089995,0.0973667923893,0,1,0
238,6,20,1,1.62699599196,-1.67096089995,0.0503395129224,1,0,0
239,6,20,2,0.843154083855,-1.67096089995,0.186523921091,1,0,0
240,7,1,1,0.649646292998,-1.39023989577,0.238097016918,0,0,1
241,7,1,2,0.873489435721,-1.39023989577,0.174422855892,0,0,1
242,7,2,1,0.864941629066,-1.39023989577,0.198963928534,1,0,0
243,7,2,2,1.12387796677,-1.39023989577,0.138814695454,1,0,0
244,7,3,1,1.72354478883,-1.39023989577,0.0555252464731,0,1,0
245,7,3,2,0.431250434246,-1.39023989577,0.334767739869,0,1,0
246,7,4,1,0.543296104807,-1.39023989577,0.295526327291,1,0,0
247,7,4,2,1.5247543395,-1.39023989577,0.075512298197,1,0,0
248,7,5,1,1.8129267732,-1.39023989577,0.0651212610379,1,0,0
249,7,5,2,1.34282546238,-1.39023989577,0.125186507301,1,0,0
250,7,6,1,1.26388607117,-1.39023989577,0.123871007693,1,0,0
251,7,6,2,1.08784952628,-1.39023989577,0.158217994075,1,0,0
252,7,7,1,1.2697330718,-1.39023989577,0.112552472423,1,0,0
253,7,7,2,0.756270868155,-1.39023989577,0.229810527265,1,0,0
254,7,8,1,0.540180728247,-1.39023989577,0.255877092215,1,0,0
255,7,8,2,0.71060234842,-1.39023989577,0.201899547718,1,0,0
256,7,9,1,0.687078389734,-1.39023989577,0.225132642582,0,1,0
257,7,9,2,0.810245955645,-1.39023989577,0.189702543923,0,1,0
258,7,10,1,1.39053945171,-1.39023989577,0.100303702306,1,0,0
259,7,10,2,0.871310110383,-1.39023989577,0.206449525093,1,0,0
260,7,11,1,1.55178057843,-1.39023989577,0.0846647020911,1,0,0
261,7,11,2,0.996799346707,-1.39023989577,0.183140904073,1,0,0
262,7,12,1,1.35866293656,-1.39023989577,0.110527205408,0,0,1
263,7,12,2,1.09854104859,-1.39023989577,0.158680622696,0,0,1
264,7,13,1,1.16494522385,-1.39023989577,0.124186385448,1,0,0
265,7,13,2,0.665796665784,-1.39023989577,0.248568828951,1,0,0
266,7,14,1,1.58982565658,-1.39023989577,0.0808521517627,0,0,1
267,7,14,2,1.00640859414,-1.39023989577,0.181946352292,0,0,1
268,7,15,1,0.831662707512,-1.39023989577,0.184351202621,0,1,0
269,7,15,2,0.673137440796,-1.39023989577,0.229804925378,0,1,0
270,7,16,1,0.712920636228,-1.39023989577,0.229060842407,0,0,1
271,7,16,2,0.999511621255,-1.39023989577,0.153785293948,0,0,1
272,7,17,1,1.13941469909,-1.39023989577,0.135488703882,0,1,0
273,7,17,2,0.844900074778,-1.39023989577,0.204043713195,0,1,0
274,7,18,1,1.08892308663,-1.39023989577,0.132634277549,0,1,0
275,7,18,2,0.592044620776,-1.39023989577,0.264641429715,0,1,0
276,7,19,1,0.945255025353,-1.39023989577,0.185063964678,1,0,0
277,7,19,2,1.22052796018,-1.39023989577,0.126217436239,1,0,0
278,7,20,1,1.62699599196,-1.39023989577,0.0736652488442,1,0,0
279,7,20,2,0.843154083855,-1.39023989577,0.219041116513,1,0,0
280,8,1,1,0.649646292998,-1.45441356429,0.232852657941,1,0,0
281,8,1,2,0.873489435721,-1.45441356429,0.168148140767,1,0,0
282,8,2,1,0.864941629066,-1.45441356429,0.192141141245,1,0,0
283,8,2,2,1.12387796677,-1.45441356429,0.131845356057,1,0,0
284,8,3,1,1.72354478883,-1.45441356429,0.0504658133837,1,0,0
285,8,3,2,0.431250434246,-1.45441356429,0.330572692677,1,0,0
286,8,4,1,0.543296104807,-1.45441356429,0.290384682451,0,0,1
287,8,4,2,1.5247543395,-1.45441356429,0.0696693420964,0,0,1
288,8,5,1,1.8129267732,-1.45441356429,0.0590008565521,1,0,0
289,8,5,2,1.34282546238,-1.45441356429,0.116894718133,1,0,0
290,8,6,1,1.26388607117,-1.45441356429,0.116589685249,1,0,0
291,8,6,2,1.08784952628,-1.45441356429,0.150609552957,1,0,0
292,8,7,1,1.2697330718,-1.45441356429,0.105829264032,1,0,0
293,8,7,2,0.756270868155,-1.45441356429,0.22332173121,1,0,0
294,8,8,1,0.540180728247,-1.45441356429,0.251617235715,1,0,0
295,8,8,2,0.71060234842,-1.45441356429,0.196378812522,1,0,0
296,8,9,1,0.687078389734,-1.45441356429,0.219666239697,1,0,0
297,8,9,2,0.810245955645,-1.45441356429,0.183639156028,1,0,0
298,8,10,1,1.39053945171,-1.45441356429,0.0935929301141,1,0,0
299,8,10,2,0.871310110383,-1.45441356429,0.199164087381,1,0,0
300,8,11,1,1.55178057843,-1.45441356429,0.0781538100769,1,0,0
301,8,11,2,0.996799346707,-1.45441356429,0.175186485927,1,0,0
302,8,12,1,1.35866293656,-1.45441356429,0.103368960814,1,0,0
303,8,12,2,1.09854104859,-1.45441356429,0.150901836151,1,0,0
304,8,13,1,1.16494522385,-1.45441356429,0.117513890415,1,0,0
305,8,13,2,0.665796665784,-1.45441356429,0.242869673478,1,0,0
306,8,14,1,1.58982565658,-1.45441356429,0.0744409390902,0,0,1
307,8,14,2,1.00640859414,-1.45441356429,0.17390961954,0,0,1
308,8,15,1,0.831662707512,-1.45441356429,0.178209019935,1,0,0
309,8,15,2,0.673137440796,-1.45441356429,0.224419805346,1,0,0
310,8,16,1,0.712920636228,-1.45441356429,0.22323690628,0,1,0
311,8,16,2,0.999511621255,-1.45441356429,0.14714400771,0,1,0
312,8,17,1,1.13941469909,-1.45441356429,0.128547615371,1,0,0
313,8,17,2,0.844900074778,-1.45441356429,0.197284223492,1,0,0
314,8,18,1,1.08892308663,-1.45441356429,0.126054309509,1,0,0
315,8,18,2,0.592044620776,-1.45441356429,0.259661698064,1,0,0
316,8,19,1,0.945255025353,-1.45441356429,0.177798911387,0,1,0
317,8,19,2,1.22052796018,-1.45441356429,0.119139194364,0,1,0
318,8,20,1,1.62699599196,-1.45441356429,0.0676360487997,0,0,1
319,8,20,2,0.843154083855,-1.45441356429,0.211488666462,0,0,1
320,9,1,1,0.649646292998,-1.62233565223,0.219085505358,1,0,0
321,9,1,2,0.873489435721,-1.62233565223,0.152370244495,1,0,0
322,9,2,1,0.864941629066,-1.62233565223,0.174663492558,0,1,0
323,9,2,2,1.12387796677,-1.62233565223,0.114752722114,0,1,0
324,9,3,1,1.72354478883,-1.62233565223,0.0391854461116,1,0,0
325,9,3,2,0.431250434246,-1.62233565223,0.318888212332,1,0,0
326,9,4,1,0.543296104807,-1.62233565223,0.276413788435,1,0,0
327,9,4,2,1.5247543395,-1.62233565223,0.0562409023005,1,0,0
328,9,5,1,1.8129267732,-1.62233565223,0.045285597989,1,0,0
329,9,5,2,1.34282546238,-1.62233565223,0.0970912417964,1,0,0
330,9,6,1,1.26388607117,-1.62233565223,0.0989910357865,0,0,1
331,9,6,2,1.08784952628,-1.62233565223,0.131712255591,0,0,1
332,9,7,1,1.2697330718,-1.62233565223,0.0897209129427,0,0,1
333,9,7,2,0.756270868155,-1.62233565223,0.206378512919,0,0,1
334,9,8,1,0.540180728247,-1.62233565223,0.24035141465,0,0,1
335,9,8,2,0.71060234842,-1.62233565223,0.182294044012,0,0,1
336,9,9,1,0.687078389734,-1.62233565223,0.20544654302,1,0,0
337,9,9,2,0.810245955645,-1.62233565223,0.168235828379,1,0,0
338,9,10,1,1.39053945171,-1.62233565223,0.0777246192953,0,0,1
339,9,10,2,0.871310110383,-1.62233565223,0.180464905581,0,0,1
340,9,11,1,1.55178057843,-1.62233565223,0.0630589461602,0,1,0
341,9,11,2,0.996799346707,-1.62233565223,0.155156732094,0,1,0
342,9,12,1,1.35866293656,-1.62233565223,0.0862955668001,1,0,0
343,9,12,2,1.09854104859,-1.62233565223,0.131602134704,1,0,0
344,9,13,1,1.16494522385,-1.62233565223,0.101354626738,1,0,0
345,9,13,2,0.665796665784,-1.62233565223,0.227787237507,1,0,0
346,9,14,1,1.58982565658,-1.62233565223,0.059652835364,0,0,1
347,9,14,2,1.00640859414,-1.62233565223,0.153705737839,0,0,1
348,9,15,1,0.831662707512,-1.62233565223,0.162660891295,0,1,0
349,9,15,2,0.673137440796,-1.62233565223,0.210365985978,0,1,0
350,9,16,1,0.712920636228,-1.62233565223,0.20801855182,0,1,0
351,9,16,2,0.999511621255,-1.62233565223,0.130670710003,0,1,0
352,9,17,1,1.13941469909,-1.62233565223,0.111571087085,1,0,0
353,9,17,2,0.844900074778,-1.62233565223,0.179911221477,1,0,0
354,9,18,1,1.08892308663,-1.62233565223,0.110009967449,0,0,1
355,9,18,2,0.592044620776,-1.62233565223,0.246330621848,0,0,1
356,9,19,1,0.945255025353,-1.62233565223,0.159380962747,1,0,0
357,9,19,2,1.22052796018,-1.62233565223,0.101973424198,1,0,0
358,9,20,1,1.62699599196,-1.62233565223,0.0538403836495,1,0,0
359,9,20,2,0.843154083855,-1.62233565223,0.19203516077,1,0,0
360,10,1,1,0.649646292998,-1.67670074882,0.214631336036,0,1,0
361,10,1,2,0.873489435721,-1.67670074882,0.147466919372,0,1,0
362,10,2,1,0.864941629066,-1.67670074882,0.169147997676,1,0,0
363,10,2,2,1.12387796677,-1.67670074882,0.109575664022,1,0,0
364,10,3,1,1.72354478883,-1.67670074882,0.036073509972,1,0,0
365,10,3,2,0.431250434246,-1.67670074882,0.314929785943,1,0,0
366,10,4,1,0.543296104807,-1.67670074882,0.27177119541,0,1,0
367,10,4,2,1.5247543395,-1.67670074882,0.0524231748613,0,1,0
368,10,5,1,1.8129267732,-1.67670074882,0.0414951629971,1,0,0
369,10,5,2,1.34282546238,-1.67670074882,0.0912676214894,1,0,0
370,10,6,1,1.26388607117,-1.67670074882,0.0937429072678,1,0,0
371,10,6,2,1.08784952628,-1.67670074882,0.125928793068,1,0,0
372,10,7,1,1.2697330718,-1.67670074882,0.0849510733812,0,0,1
373,10,7,2,0.756270868155,-1.67670074882,0.200938309859,0,0,1
374,10,8,1,0.540180728247,-1.67670074882,0.236676905903,1,0,0
375,10,8,2,0.71060234842,-1.67670074882,0.177851669709,1,0,0
376,10,9,1,0.687078389734,-1.67670074882,0.200883558399,1,0,0
377,10,9,2,0.810245955645,-1.67670074882,0.163401486347,1,0,0
378,10,10,1,1.39053945171,-1.67670074882,0.0730893402262,0,0,1
379,10,10,2,0.871310110383,-1.67670074882,0.174561088369,0,0,1
380,10,11,1,1.55178057843,-1.67670074882,0.0587377279271,1,0,0
381,10,11,2,0.996799346707,-1.67670074882,0.14895134242,1,0,0
382,10,12,1,1.35866293656,-1.67670074882,0.0812705748226,1,0,0
383,10,12,2,1.09854104859,-1.67670074882,0.125704081104,1,0,0
