,I,T,J,Pjt,Bi,Pr(j),Yit0,Yit1,Yit2
26,1,14,1,0.7373098611605158,-0.8950158738804338,0.2694267607877094,0,1,0
27,1,14,2,1.019253859233721,-0.8950158738804338,0.20933843321482923,0,1,0
28,1,15,1,0.7754411185754647,-0.8950158738804338,0.26920302662549267,0,1,0
29,1,15,2,1.1535541252290047,-0.8950158738804338,0.19191425767390094,0,1,0
30,1,16,1,1.033191679726814,-0.8950158738804338,0.21197933378677095,0,1,0
31,1,16,2,0.8329611737274687,-0.8950158738804338,0.2535847962542247,0,1,0
32,1,17,1,0.5194352639953475,-0.8950158738804338,0.30762966053978613,0,0,1
33,1,17,2,0.9857193571122164,-0.8950158738804338,0.20266715312587058,0,0,1
34,1,18,1,0.9584275130325611,-0.8950158738804338,0.23975781504728166,1,0,0
35,1,18,2,1.1898870956689724,-0.8950158738804338,0.19489662879499445,1,0,0
36,1,19,1,0.9555824914461896,-0.8950158738804338,0.23488804862829996,1,0,0
37,1,19,2,1.0666697706336996,-0.8950158738804338,0.21265776438889328,1,0,0
38,1,20,1,0.9079754902300711,-0.8950158738804338,0.2602463822433458,0,1,0
39,1,20,2,1.500088343310504,-0.8950158738804338,0.15318991155669623,0,1,0
40,2,1,1,1.368757720275009,-1.451798175969763,0.11228225624862505,1,0,0
41,2,1,2,1.7077182264432886,-1.451798175969763,0.06864261841685286,1,0,0
42,2,2,1,0.5931164918664626,-1.451798175969763,0.2453993475834351,0,0,1
43,2,2,2,0.8297392247479528,-1.451798175969763,0.1740527513069024,0,0,1
44,2,3,1,0.9246679265001482,-1.451798175969763,0.16947423847609397,1,0,0
45,2,3,2,0.8766099016268162,-1.451798175969763,0.18172080717266476,1,0,0
46,2,4,1,1.0121869074393148,-1.451798175969763,0.12881170998530922,0,1,0
47,2,4,2,0.4045160190772513,-1.451798175969763,0.31124090077278044,0,1,0
48,2,5,1,1.2137479438347971,-1.451798175969763,0.12796922410336625,1,0,0
49,2,5,2,1.2209328309094207,-1.451798175969763,0.12664131412418592,1,0,0
50,2,6,1,1.2292414744294942,-1.451798175969763,0.13120369435436965,1,0,0
51,2,6,2,1.5107920356247915,-1.451798175969763,0.08718187406805664,1,0,0
52,2,7,1,0.7397992680605472,-1.451798175969763,0.21158095937696994,1,0,0
53,2,7,2,0.8942381607760176,-1.451798175969763,0.16908365782377405,1,0,0
54,2,8,1,0.95342774816361,-1.451798175969763,0.14788897115116173,1,0,0
55,2,8,2,0.5600355665024803,-1.451798175969763,0.26180183145529756,1,0,0
56,2,9,1,1.4956232727448373,-1.451798175969763,0.07813400946705083,0,0,1
57,2,9,2,0.7323924939242636,-1.451798175969763,0.2366263879497879,0,0,1
58,2,10,1,0.9113792897579979,-1.451798175969763,0.1822989567240123,0,1,0
59,2,10,2,1.1278643838753333,-1.451798175969763,0.1331338874005484,0,1,0
60,2,11,1,1.0756585760365123,-1.451798175969763,0.1546675881782438,0,0,1
61,2,11,2,1.3224685514199352,-1.451798175969763,0.10808953911478632,0,0,1
62,2,12,1,1.2010509876741917,-1.451798175969763,0.12043429651562476,1,0,0
63,2,12,2,0.883837562728569,-1.451798175969763,0.19087795004986638,1,0,0
64,2,13,1,0.6293024835636245,-1.451798175969763,0.2577772305803805,1,0,0
65,2,13,2,1.2850094366817406,-1.451798175969763,0.09949840422197007,1,0,0
66,2,14,1,0.7373098611605158,-1.451798175969763,0.2183064368235456,1,0,0
67,2,14,2,1.019253859233721,-1.451798175969763,0.1449768344334352,1,0,0
68,2,15,1,0.7754411185754647,-1.451798175969763,0.21458342368419334,1,0,0
69,2,15,2,1.1535541252290047,-1.451798175969763,0.12393469962815996,1,0,0
70,2,16,1,1.033191679726814,-1.451798175969763,0.14664947561361513,1,0,0
71,2,16,2,0.8329611737274687,-1.451798175969763,0.1961225076552512,1,0,0
72,2,17,1,0.5194352639953475,-1.451798175969763,0.27518688479055187,0,0,1
73,2,17,2,0.9857193571122164,-1.451798175969763,0.13984015943649522,0,0,1
74,2,18,1,0.9584275130325611,-1.451798175969763,0.17436035388150203,1,0,0
75,2,18,2,1.1898870956689724,-1.451798175969763,0.1245978756796992,1,0,0
76,2,19,1,0.9555824914461896,-1.451798175969763,0.1707903079304278,0,1,0
77,2,19,2,1.0666697706336996,-1.451798175969763,0.14535226723111602,0,1,0
78,2,20,1,0.9079754902300711,-1.451798175969763,0.19379852304558787,1,0,0
79,2,20,2,1.500088343310504,-1.451798175969763,0.08203866974278645,1,0,0
80,3,1,1,1.368757720275009,-1.2841777416448108,0.13429438782219216,1,0,0
81,3,1,2,1.7077182264432886,-1.2841777416448108,0.08689919571805048,1,0,0
82,3,2,1,0.5931164918664626,-1.2841777416448108,0.2577449987699559,1,0,0
83,3,2,2,0.8297392247479528,-1.2841777416448108,0.19020550112947104,1,0,0
84,3,3,1,0.9246679265001482,-1.2841777416448108,0.18718425787776316,0,0,1
85,3,3,2,0.8766099016268162,-1.2841777416448108,0.19910025937844955,0,0,1
86,3,4,1,1.0121869074393148,-1.2841777416448108,0.14596585373021342,0,0,1
87,3,4,2,0.4045160190772513,-1.2841777416448108,0.3185342946973212,0,0,1
88,3,5,1,1.2137479438347971,-1.2841777416448108,0.14829528074745843,1,0,0
89,3,5,2,1.2209328309094207,-1.2841777416448108,0.14693330175335606,1,0,0
90,3,6,1,1.2292414744294942,-1.2841777416448108,0.15279819689188434,1,0,0
91,3,6,2,1.5107920356247915,-1.2841777416448108,0.10643740994960217,1,0,0
92,3,7,1,0.7397992680605472,-1.2841777416448108,0.2269684563208729,1,0,0
93,3,7,2,0.8942381607760176,-1.2841777416448108,0.18613720450714452,1,0,0
94,3,8,1,0.95342774816361,-1.2841777416448108,0.16503509174619407,1,0,0
95,3,8,2,0.5600355665024803,-1.2841777416448108,0.2735114845339919,1,0,0
96,3,9,1,1.4956232727448373,-1.2841777416448108,0.09532748859108055,0,0,1
97,3,9,2,0.7323924939242636,-1.2841777416448108,0.2540274138369858,0,0,1
98,3,10,1,0.9113792897579979,-1.2841777416448108,0.20078356033588268,1,0,0
99,3,10,2,1.1278643838753333,-1.2841777416448108,0.15205194020717464,1,0,0
100,3,11,1,1.0756585760365123,-1.2841777416448108,0.1751746804056466,1,0,0
101,3,11,2,1.3224685514199352,-1.2841777416448108,0.12759175757570665,1,0,0
102,3,12,1,1.2010509876741917,-1.2841777416448108,0.13930548714932844,1,0,0
103,3,12,2,0.883837562728569,-1.2841777416448108,0.20935422851264815,1,0,0
104,3,13,1,0.6293024835636245,-1.2841777416448108,0.2721420765317892,0,1,0
105,3,13,2,1.2850094366817406,-1.2841777416448108,0.11724666880502514,0,1,0
106,3,14,1,0.7373098611605158,-1.2841777416448108,0.23398490189837967,1,0,0
107,3,14,2,1.019253859233721,-1.2841777416448108,0.1629087755209511,1,0,0
108,3,15,1,0.7754411185754647,-1.2841777416448108,0.23136096629630393,1,0,0
109,3,15,2,1.1535541252290047,-1.2841777416448108,0.14236793649806084,1,0,0
110,3,16,1,1.033191679726814,-1.2841777416448108,0.16495701743108218,0,0,1
111,3,16,2,0.8329611737274687,-1.2841777416448108,0.21332493048310197,0,0,1
112,3,17,1,0.5194352639953475,-1.2841777416448108,0.28588168499738664,0,0,1
113,3,17,2,0.9857193571122164,-1.2841777416448108,0.15708489359467528,0,0,1
114,3,18,1,0.9584275130325611,-1.2841777416448108,0.19354313052858962,1,0,0
115,3,18,2,1.1898870956689724,-1.2841777416448108,0.1437772375458573,1,0,0
116,3,19,1,0.9555824914461896,-1.2841777416448108,0.18944762971275952,1,0,0
117,3,19,2,1.0666697706336996,-1.2841777416448108,0.1642610309562499,1,0,0
118,3,20,1,0.9079754902300711,-1.2841777416448108,0.2138293641985346,1,0,0
119,3,20,2,1.500088343310504,-1.2841777416448108,0.09996300693856161,1,0,0
120,4,1,1,1.368757720275009,-1.3847327991702205,0.12076762679396227,1,0,0
121,4,1,2,1.7077182264432886,-1.3847327991702205,0.07552762844272819,1,0,0
122,4,2,1,0.5931164918664626,-1.3847327991702205,0.2503705612784415,1,0,0
123,4,2,2,0.8297392247479528,-1.3847327991702205,0.18041915925490842,1,0,0
124,4,3,1,0.9246679265001482,-1.3847327991702205,0.17646160279756481,1,0,0
125,4,3,2,0.8766099016268162,-1.3847327991702205,0.18860423561189754,1,0,0
126,4,4,1,1.0121869074393148,-1.3847327991702205,0.1354741283947738,1,0,0
127,4,4,2,0.4045160190772513,-1.3847327991702205,0.3142668601153159,1,0,0
128,4,5,1,1.2137479438347971,-1.3847327991702205,0.13587875141461597,1,0,0
129,4,5,2,1.2209328309094207,-1.3847327991702205,0.13453357626920937,1,0,0
130,4,6,1,1.2292414744294942,-1.3847327991702205,0.13960655351706402,0,1,0
131,4,6,2,1.5107920356247915,-1.3847327991702205,0.0945336482706427,0,1,0
132,4,7,1,0.7397992680605472,-1.3847327991702205,0.21772472658207395,1,0,0
133,4,7,2,0.8942381607760176,-1.3847327991702205,0.1758049149658206,1,0,0
134,4,8,1,0.95342774816361,-1.3847327991702205,0.15459546059734358,1,0,0
135,4,8,2,0.5600355665024803,-1.3847327991702205,0.2665481307165906,1,0,0
136,4,9,1,1.4956232727448373,-1.3847327991702205,0.08467105924480235,0,1,0
137,4,9,2,0.7323924939242636,-1.3847327991702205,0.24362850646873177,0,1,0
138,4,10,1,0.9113792897579979,-1.3847327991702205,0.18962650584280527,1,0,0
139,4,10,2,1.1278643838753333,-1.3847327991702205,0.14051052098745445,1,0,0
140,4,11,1,1.0756585760365123,-1.3847327991702205,0.16272358183087615,1,0,0
141,4,11,2,1.3224685514199352,-1.3847327991702205,0.11561747078961655,1,0,0
142,4,12,1,1.2010509876741917,-1.3847327991702205,0.12775674741242193,1,0,0
143,4,12,2,0.883837562728569,-1.3847327991702205,0.1982212594717128,1,0,0
144,4,13,1,0.6293024835636245,-1.3847327991702205,0.26359968858389465,1,0,0
145,4,13,2,1.2850094366817406,-1.3847327991702205,0.10631992368348721,1,0,0
146,4,14,1,0.7373098611605158,-1.3847327991702205,0.2245838238585594,0,0,1
147,4,14,2,1.019253859233721,-1.3847327991702205,0.15199261225026578,0,0,1
148,4,15,1,0.7754411185754647,-1.3847327991702205,0.2212972217198876,0,1,0
149,4,15,2,1.1535541252290047,-1.3847327991702205,0.1310948635687234,0,1,0
150,4,16,1,1.033191679726814,-1.3847327991702205,0.1538196755309661,1,0,0
151,4,16,2,0.8329611737274687,-1.3847327991702205,0.20296767446456943,1,0,0
152,4,17,1,0.5194352639953475,-1.3847327991702205,0.27954363345879485,0,1,0
153,4,17,2,0.9857193571122164,-1.3847327991702205,0.14656653885703635,0,1,0
154,4,18,1,0.9584275130325611,-1.3847327991702205,0.18194646533565545,1,0,0
155,4,18,2,1.1898870956689724,-1.3847327991702205,0.1320529292709402,1,0,0
156,4,19,1,0.9555824914461896,-1.3847327991702205,0.17815976009840728,1,0,0
157,4,19,2,1.0666697706336996,-1.3847327991702205,0.15275792476613415,1,0,0
158,4,20,1,0.9079754902300711,-1.3847327991702205,0.2017595237124393,1,0,0
159,4,20,2,1.500088343310504,-1.3847327991702205,0.0888685599025338,1,0,0
160,5,1,1,1.368757720275009,-1.382866768816286,0.12100993354686944,1,0,0
161,5,1,2,1.7077182264432886,-1.382866768816286,0.07572704920841235,1,0,0
162,5,2,1,0.5931164918664626,-1.382866768816286,0.2505083302088149,0,1,0
163,5,2,2,0.8297392247479528,-1.382866768816286,0.18059816136905582,0,1,0
164,5,3,1,0.9246679265001482,-1.382866768816286,0.17665796178142865,0,0,1
165,5,3,2,0.8766099016268162,-1.382866768816286,0.18879717474046973,0,0,1
166,5,4,1,1.0121869074393148,-1.382866768816286,0.13566330925482561,0,1,0
167,5,4,2,0.4045160190772513,-1.382866768816286,0.3143490607313776,0,1,0
168,5,5,1,1.2137479438347971,-1.382866768816286,0.13610315320025165,1,0,0
169,5,5,2,1.2209328309094207,-1.382866768816286,0.13475756322944912,1,0,0
170,5,6,1,1.2292414744294942,-1.382866768816286,0.13984499455952779,1,0,0
171,5,6,2,1.5107920356247915,-1.382866768816286,0.09474487120118098,1,0,0
172,5,7,1,0.7397992680605472,-1.382866768816286,0.21789598743599592,1,0,0
173,5,7,2,0.8942381607760176,-1.382866768816286,0.17599391393544395,1,0,0
174,5,8,1,0.95342774816361,-1.382866768816286,0.1547850008233115,1,0,0
175,5,8,2,0.5600355665024803,-1.382866768816286,0.2666790932725564,1,0,0
176,5,9,1,1.4956232727448373,-1.382866768816286,0.08485934110895563,0,0,1
177,5,9,2,0.7323924939242636,-1.382866768816286,0.24382275716334134,0,0,1
178,5,10,1,0.9113792897579979,-1.382866768816286,0.18983180300956828,0,0,1
179,5,10,2,1.1278643838753333,-1.382866768816286,0.14071947789478367,0,0,1
180,5,11,1,1.0756585760365123,-1.382866768816286,0.16295070397993938,0,1,0
181,5,11,2,1.3224685514199352,-1.382866768816286,0.11583217917435479,0,1,0
182,5,12,1,1.2010509876741917,-1.382866768816286,0.12796484682901776,0,0,1
183,5,12,2,0.883837562728569,-1.382866768816286,0.19842664714371777,0,0,1
184,5,13,1,0.6293024835636245,-1.382866768816286,0.2637603973176478,0,1,0
185,5,13,2,1.2850094366817406,-1.382866768816286,0.10651499246639264,0,1,0
186,5,14,1,0.7373098611605158,-1.382866768816286,0.22475849629719677,1,0,0
187,5,14,2,1.019253859233721,-1.382866768816286,0.15219087511212576,1,0,0
188,5,15,1,0.7754411185754647,-1.382866768816286,0.22148412764620745,1,0,0
189,5,15,2,1.1535541252290047,-1.382866768816286,0.13129819271629914,1,0,0
190,5,16,1,1.033191679726814,-1.382866768816286,0.15402217156503561,1,0,0
191,5,16,2,0.8329611737274687,-1.382866768816286,0.20315894969985318,1,0,0
192,5,17,1,0.5194352639953475,-1.382866768816286,0.2796634436497188,0,0,1
193,5,17,2,0.9857193571122164,-1.382866768816286,0.146756993879989,0,0,1
194,5,18,1,0.9584275130325611,-1.382866768816286,0.18215936176909503,1,0,0
195,5,18,2,1.1898870956689724,-1.382866768816286,0.1322645591691011,1,0,0
196,5,19,1,0.9555824914461896,-1.382866768816286,0.17836672605937218,0,1,0
197,5,19,2,1.0666697706336996,-1.382866768816286,0.15296708733640238,0,1,0
198,5,20,1,0.9079754902300711,-1.382866768816286,0.20198223599201545,1,0,0
199,5,20,2,1.500088343310504,-1.382866768816286,0.08906501111016783,1,0,0
200,6,1,1,1.368757720275009,-1.1893225713299747,0.1478991837939062,1,0,0
201,6,1,2,1.7077182264432886,-1.1893225713299747,0.09882963115756344,1,0,0
202,6,2,1,0.5931164918664626,-1.1893225713299747,0.2645935980389937,1,0,0
203,6,2,2,0.8297392247479528,-1.1893225713299747,0.19969162455727474,1,0,0
204,6,3,1,0.9246679265001482,-1.1893225713299747,0.197543670583054,1,0,0
205,6,3,2,0.8766099016268162,-1.1893225713299747,0.20916348487937483,1,0,0
206,6,4,1,1.0121869074393148,-1.1893225713299747,0.15642511721133728,1,0,0
207,6,4,2,0.4045160190772513,-1.1893225713299747,0.3222391960561615,1,0,0
208,6,5,1,1.2137479438347971,-1.1893225713299747,0.16058721980851023,1,0,0
209,6,5,2,1.2209328309094207,-1.1893225713299747,0.15922082452852657,1,0,0
210,6,6,1,1.2292414744294942,-1.1893225713299747,0.16584106324011996,1,0,0
211,6,6,2,1.5107920356247915,-1.1893225713299747,0.1186496985185027,1,0,0
212,6,7,1,0.7397992680605472,-1.1893225713299747,0.23569529106541126,1,0,0
213,6,7,2,0.8942381607760176,-1.1893225713299747,0.19614656693039187,1,0,0
214,6,8,1,0.95342774816361,-1.1893225713299747,0.17530185234619575,1,0,0
215,6,8,2,0.5600355665024803,-1.1893225713299747,0.2798852113438709,1,0,0
216,6,9,1,1.4956232727448373,-1.1893225713299747,0.10636825500264438,1,0,0
217,6,9,2,0.7323924939242636,-1.1893225713299747,0.2636532438538251,1,0,0
218,6,10,1,0.9113792897579979,-1.1893225713299747,0.21144950869062454,1,0,0
219,6,10,2,1.1278643838753333,-1.1893225713299747,0.16345138907433016,1,0,0
220,6,11,1,1.0756585760365123,-1.1893225713299747,0.18727423303633775,0,1,0
221,6,11,2,1.3224685514199352,-1.1893225713299747,0.13963576515285198,0,1,0
222,6,12,1,1.2010509876741917,-1.1893225713299747,0.15081887435812966,0,0,1
223,6,12,2,0.883837562728569,-1.1893225713299747,0.21993866136165183,0,0,1
224,6,13,1,0.6293024835636245,-1.1893225713299747,0.2799407949089234,1,0,0
225,6,13,2,1.2850094366817406,-1.1893225713299747,0.1283461684527318,1,0,0
226,6,14,1,0.7373098611605158,-1.1893225713299747,0.24280429809735246,0,0,1
227,6,14,2,1.019253859233721,-1.1893225713299747,0.17363118105720374,0,0,1
228,6,15,1,0.7754411185754647,-1.1893225713299747,0.24080357664416804,0,1,0
229,6,15,2,1.1535541252290047,-1.1893225713299747,0.15358946531478804,0,1,0
230,6,16,1,1.033191679726814,-1.1893225713299747,0.17587039081065742,1,0,0
231,6,16,2,0.8329611737274687,-1.1893225713299747,0.22315932275032513,1,0,0
232,6,17,1,0.5194352639953475,-1.1893225713299747,0.2916198218832239,1,0,0
233,6,17,2,0.9857193571122164,-1.1893225713299747,0.16748415964475472,1,0,0
234,6,18,1,0.9584275130325611,-1.1893225713299747,0.20467682768559406,0,1,0
235,6,18,2,1.1898870956689724,-1.1893225713299747,0.1554232714945309,0,1,0
236,6,19,1,0.9555824914461896,-1.1893225713299747,0.20031778979944287,1,0,0
237,6,19,2,1.0666697706336996,-1.1893225713299747,0.17552587114551266,1,0,0
238,6,20,1,0.9079754902300711,-1.1893225713299747,0.22528554577644844,0,0,1
239,6,20,2,1.500088343310504,-1.1893225713299747,0.11140313946231895,0,0,1
240,7,1,1,1.368757720275009,-1.3460234505373732,0.12586218786585118,1,0,0
241,7,1,2,1.7077182264432886,-1.3460234505373732,0.07975335192336143,1,0,0
242,7,2,1,0.5931164918664626,-1.3460234505373732,0.2532217272164403,1,0,0
243,7,2,2,0.8297392247479528,-1.3460234505373732,0.18415278193826642,1,0,0
244,7,3,1,0.9246679265001482,-1.3460234505373732,0.18055570363151052,1,0,0
245,7,3,2,0.8766099016268162,-1.3460234505373732,0.19262139262327907,1,0,0
246,7,4,1,1.0121869074393148,-1.3460234505373732,0.1394410788265781,0,0,1
247,7,4,2,0.4045160190772513,-1.3460234505373732,0.31594918824907176,0,0,1
248,7,5,1,1.2137479438347971,-1.3460234505373732,0.14058094302869298,1,0,0
249,7,5,2,1.2209328309094207,-1.3460234505373732,0.13922793404269954,1,0,0
250,7,6,1,1.2292414744294942,-1.3460234505373732,0.14460297165610858,1,0,0
251,7,6,2,1.5107920356247915,-1.3460234505373732,0.09898993739607843,1,0,0
252,7,7,1,0.7397992680605472,-1.3460234505373732,0.22128005746052778,1,0,0
253,7,7,2,0.8942381607760176,-1.3460234505373732,0.17974708083312244,1,0,0
254,7,8,1,0.95342774816361,-1.3460234505373732,0.15855983933849166,0,0,1
255,7,8,2,0.5600355665024803,-1.3460234505373732,0.26925184250152717,0,0,1
256,7,9,1,1.4956232727448373,-1.3460234505373732,0.08864929003043415,1,0,0
257,7,9,2,0.7323924939242636,-1.3460234505373732,0.24764952729538087,1,0,0
258,7,10,1,0.9113792897579979,-1.3460234505373732,0.1938995885693748,1,0,0
259,7,10,2,1.1278643838753333,-1.3460234505373732,0.14488588419283607,1,0,0
260,7,11,1,1.0756585760365123,-1.3460234505373732,0.16746650000863936,1,0,0
261,7,11,2,1.3224685514199352,-1.3460234505373732,0.1201296188146746,1,0,0
262,7,12,1,1.2010509876741917,-1.3460234505373732,0.13212183836285432,1,0,0
263,7,12,2,0.883837562728569,-1.3460234505373732,0.2024921708985462,1,0,0
264,7,13,1,0.6293024835636245,-1.3460234505373732,0.26691749987007723,1,0,0
265,7,13,2,1.2850094366817406,-1.3460234505373732,0.11042567672430563,1,0,0
266,7,14,1,0.7373098611605158,-1.3460234505373732,0.228206272205046,0,0,1
267,7,14,2,1.019253859233721,-1.3460234505373732,0.1561390083227878,0,0,1
268,7,15,1,0.7754411185754647,-1.3460234505373732,0.2251741338740471,1,0,0
269,7,15,2,1.1535541252290047,-1.3460234505373732,0.13535826218349073,1,0,0
270,7,16,1,1.033191679726814,-1.3460234505373732,0.15805300020956775,1,0,0
271,7,16,2,0.8329611737274687,-1.3460234505373732,0.20694341072083283,1,0,0
272,7,17,1,0.5194352639953475,-1.3460234505373732,0.28201250854330623,0,1,0
273,7,17,2,0.9857193571122164,-1.3460234505373732,0.15055404196274744,0,1,0
274,7,18,1,0.9584275130325611,-1.3460234505373732,0.1863815834473378,1,0,0
275,7,18,2,1.1898870956689724,-1.3460234505373732,0.1364892790854501,1,0,0
276,7,19,1,0.9555824914461896,-1.3460234505373732,0.18247322661163545,1,0,0
277,7,19,2,1.0666697706336996,-1.3460234505373732,0.15713061087828947,1,0,0
278,7,20,1,0.9079754902300711,-1.3460234505373732,0.20639070712624377,1,0,0
279,7,20,2,1.500088343310504,-1.3460234505373732,0.09301615831369175,1,0,0
280,8,1,1,1.368757720275009,-2.0777873137787584,0.05353717367616585,1,0,0
281,8,1,2,1.7077182264432886,-2.0777873137787584,0.026472022169689018,1,0,0
282,8,2,1,0.5931164918664626,-2.0777873137787584,0.19837481249195826,0,1,0
283,8,2,2,0.8297392247479528,-2.0777873137787584,0.12132907971900755,0,1,0
284,8,3,1,0.9246679265001482,-2.0777873137787584,0.11192454500260449,1,0,0
285,8,3,2,0.8766099016268162,-2.0777873137787584,0.12367773772645525,1,0,0
286,8,4,1,1.0121869074393148,-2.0777873137787584,0.0785778237805507,0,0,1
287,8,4,2,0.4045160190772513,-2.0777873137787584,0.2777441544520209,0,0,1
288,8,5,1,1.2137479438347971,-2.0777873137787584,0.06926387172746716,1,0,0
289,8,5,2,1.2209328309094207,-2.0777873137787584,0.06823753442165832,1,0,0
290,8,6,1,1.2292414744294942,-2.0777873137787584,0.06936325354929232,1,0,0
291,8,6,2,1.5107920356247915,-2.0777873137787584,0.03864259074193358,1,0,0
292,8,7,1,0.7397992680605472,-2.0777873137787584,0.15681855194961258,0,0,1
293,8,7,2,0.8942381607760176,-2.0777873137787584,0.11377220469428818,0,0,1
294,8,8,1,0.95342774816361,-2.0777873137787584,0.09510489575115648,1,0,0
295,8,8,2,0.5600355665024803,-2.0777873137787584,0.21537177754171147,1,0,0
296,8,9,1,1.4956232727448373,-2.0777873137787584,0.03539778161763537,0,0,1
297,8,9,2,0.7323924939242636,-2.0777873137787584,0.17285971709790246,0,0,1
298,8,10,1,0.9113792897579979,-2.0777873137787584,0.12075342939411794,1,0,0
299,8,10,2,1.1278643838753333,-2.0777873137787584,0.07701041794814839,1,0,0
300,8,11,1,1.0756585760365123,-2.0777873137787584,0.0913643230195168,1,0,0
301,8,11,2,1.3224685514199352,-2.0777873137787584,0.05470944849652426,1,0,0
302,8,12,1,1.2010509876741917,-2.0777873137787584,0.06639578363352987,1,0,0
303,8,12,2,0.883837562728569,-2.0777873137787584,0.12834674993246117,1,0,0
304,8,13,1,0.6293024835636245,-2.0777873137787584,0.20189090831336423,1,0,0
305,8,13,2,1.2850094366817406,-2.0777873137787584,0.05169225196057835,1,0,0
306,8,14,1,0.7373098611605158,-2.0777873137787584,0.16170901222938325,1,0,0
307,8,14,2,1.019253859233721,-2.0777873137787584,0.09001522627863881,1,0,0
308,8,15,1,0.7754411185754647,-2.0777873137787584,0.15468728576736537,1,0,0
309,8,15,2,1.1535541252290047,-2.0777873137787584,0.07051088953815189,1,0,0
310,8,16,1,1.033191679726814,-2.0777873137787584,0.09031004059712475,1,0,0
311,8,16,2,0.8329611737274687,-2.0777873137787584,0.13690469831009153,1,0,0
312,8,17,1,0.5194352639953475,-2.0777873137787584,0.23137052413434564,0,1,0
313,8,17,2,0.9857193571122164,-2.0777873137787584,0.08781051486678842,0,1,0
314,8,18,1,0.9584275130325611,-2.0777873137787584,0.11180608296226446,1,0,0
315,8,18,2,1.1898870956689724,-2.0777873137787584,0.06911986588059335,1,0,0
316,8,19,1,0.9555824914461896,-2.0777873137787584,0.1101739834271088,1,0,0
317,8,19,2,1.0666697706336996,-2.0777873137787584,0.0874655537455241,1,0,0
318,8,20,1,0.9079754902300711,-2.0777873137787584,0.12675912800375866,1,0,0
319,8,20,2,1.500088343310504,-2.0777873137787584,0.03704021007122141,1,0,0
320,9,1,1,1.368757720275009,-1.513726808734002,0.10483569443991034,1,0,0
321,9,1,2,1.7077182264432886,-1.513726808734002,0.06275891906522436,1,0,0
322,9,2,1,0.5931164918664626,-1.513726808734002,0.24077913698330805,1,0,0
323,9,2,2,0.8297392247479528,-1.513726808734002,0.16829155049704192,1,0,0
324,9,3,1,0.9246679265001482,-1.513726808734002,0.16314757540663707,1,0,0
325,9,3,2,0.8766099016268162,-1.513726808734002,0.17545838327061863,1,0,0
326,9,4,1,1.0121869074393148,-1.513726808734002,0.12289333077181556,0,0,1
327,9,4,2,0.4045160190772513,-1.513726808734002,0.3083280964503705,0,0,1
328,9,5,1,1.2137479438347971,-1.513726808734002,0.12093893827127553,1,0,0
329,9,5,2,1.2209328309094207,-1.513726808734002,0.1196307385345398,1,0,0
330,9,6,1,1.2292414744294942,-1.513726808734002,0.12374006658434702,1,0,0
331,9,6,2,1.5107920356247915,-1.513726808734002,0.08080125484821009,1,0,0
332,9,7,1,0.7397992680605472,-1.513726808734002,0.20593318175065428,1,0,0
333,9,7,2,0.8942381607760176,-1.513726808734002,0.16300379186718345,1,0,0
334,9,8,1,0.95342774816361,-1.513726808734002,0.14187891763995744,0,1,0
